,id,carat,depth,table,x,y,z,price,cut_score,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
5434,5434,0.3,62.2,54.0,4.33,4.29,2.68,6.708,5,0,0,1,0,0,0,0,0,0,0,0,0,1
5435,5435,0.5,61.3,60.0,5.08,5.17,3.14,7.442,3,0,0,0,1,0,0,1,0,0,0,0,0,0
5436,5436,0.92,61.8,59.0,6.25,6.21,3.85,8.286,4,0,1,0,0,0,0,0,1,0,0,0,0,0
5437,5437,1.01,62.4,59.0,6.37,6.32,3.96,8.918,4,0,0,1,0,0,0,0,0,0,0,0,0,1
5438,5438,0.57,59.1,65.0,5.34,5.43,3.18,8.003,2,1,0,0,0,0,0,0,0,0,0,0,1,0
5439,5439,0.27,61.6,59.0,4.15,4.16,2.56,6.43,3,0,0,0,0,0,0,0,0,0,0,0,0,1
5440,5440,1.21,61.0,60.0,6.88,6.83,4.18,8.45,4,0,0,0,0,0,1,0,0,0,1,0,0,0
5441,5441,1.5,60.5,57.0,7.4,7.43,4.49,9.263,5,0,0,1,0,0,0,0,0,1,0,0,0,0
5442,5442,0.32,63.1,55.0,4.34,4.37,2.75,6.107,2,0,0,0,1,0,0,0,1,0,0,0,0,0
5443,5443,0.53,61.2,56.0,5.19,5.22,3.19,7.363,5,0,0,1,0,0,0,0,0,0,0,1,0,0
5444,5444,0.35,60.4,59.0,4.57,4.54,2.75,6.779,4,0,1,0,0,0,0,0,0,0,0,1,0,0
5445,5445,0.3,61.8,56.0,4.29,4.32,2.66,6.787,5,0,1,0,0,0,0,1,0,0,0,0,0,0
5446,5446,1.03,63.7,60.0,6.35,6.28,4.02,8.294,2,0,0,1,0,0,0,0,0,1,0,0,0,0
5447,5447,0.48,61.5,60.7,4.99,5.05,3.09,7.145,2,0,1,0,0,0,0,0,0,0,1,0,0,0
5448,5448,1.51,63.1,60.0,7.3,7.24,4.59,9.533,3,0,0,1,0,0,0,0,0,0,1,0,0,0
5449,5449,0.4,62.5,58.0,4.65,4.73,2.93,6.816,4,1,0,0,0,0,0,0,0,0,0,1,0,0
5450,5450,0.42,59.2,61.0,4.88,4.91,2.9,6.765,2,0,0,0,0,1,0,0,0,0,0,0,1,0
5451,5451,1.71,63.7,54.0,7.6,7.49,4.81,8.85,2,0,1,0,0,0,0,0,0,1,0,0,0,0
5452,5452,0.54,62.6,55.0,5.22,5.2,3.26,7.508,5,1,0,0,0,0,0,0,0,0,1,0,0,0
5453,5453,1.13,61.3,57.0,6.72,6.7,4.11,8.424,5,0,0,0,1,0,0,0,1,0,0,0,0,0
5454,5454,1.05,61.8,57.0,6.51,6.54,4.03,8.461,5,0,1,0,0,0,0,0,1,0,0,0,0,0
5455,5455,2.0,61.2,50.0,8.17,8.08,4.97,9.53,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5456,5456,0.5,63.6,57.0,5.03,5.07,3.21,7.27,2,0,1,0,0,0,0,0,0,0,0,1,0,0
5457,5457,1.09,61.6,55.0,6.64,6.6,4.08,8.542,5,1,0,0,0,0,0,0,0,1,0,0,0,0
5458,5458,0.82,63.4,55.0,6.0,5.93,3.78,7.97,3,0,0,1,0,0,0,0,1,0,0,0,0,0
5459,5459,0.51,60.9,56.0,5.16,5.19,3.15,7.443,5,0,0,1,0,0,0,0,0,0,1,0,0,0
5460,5460,1.09,60.3,57.0,6.68,6.73,4.04,9.025,5,0,0,1,0,0,0,0,0,0,1,0,0,0
5461,5461,0.33,60.3,59.0,4.44,4.52,2.7,6.501,4,0,0,1,0,0,0,0,0,0,1,0,0,0
5462,5462,0.51,60.6,58.0,5.15,5.12,3.11,7.416,4,1,0,0,0,0,0,0,0,0,0,1,0,0
5463,5463,0.7,60.0,59.0,5.75,5.79,3.46,7.92,4,1,0,0,0,0,0,0,1,0,0,0,0,0
5464,5464,0.4,63.5,57.0,4.72,4.7,2.99,6.782,3,1,0,0,0,0,0,0,1,0,0,0,0,0
5465,5465,0.5,62.5,57.0,5.04,5.07,3.16,7.051,5,1,0,0,0,0,0,0,0,1,0,0,0,0
5466,5466,1.07,60.5,56.0,6.64,6.71,4.04,8.757,3,0,0,1,0,0,0,0,0,0,0,1,0,0
5467,5467,0.3,60.8,56.0,4.35,4.37,2.65,6.671,5,0,0,0,1,0,0,1,0,0,0,0,0,0
5468,5468,0.52,61.8,57.0,5.16,5.19,3.2,7.366,5,0,0,0,1,0,0,0,0,0,0,0,0,1
5469,5469,0.9,63.4,59.0,6.19,6.11,3.9,8.267,3,1,0,0,0,0,0,0,0,0,0,1,0,0
5470,5470,0.51,61.5,57.0,5.11,5.16,3.16,7.428,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5471,5471,1.07,60.6,57.0,6.62,6.67,1.07,8.684,5,0,1,0,0,0,0,0,1,0,0,0,0,0
5472,5472,0.4,63.6,57.0,4.67,4.7,2.98,6.603,2,0,1,0,0,0,0,0,1,0,0,0,0,0
5473,5473,0.36,61.1,59.0,4.55,4.59,2.79,6.397,4,0,1,0,0,0,0,0,1,0,0,0,0,0
5474,5474,0.54,59.6,62.0,5.31,5.36,3.18,7.352,3,1,0,0,0,0,0,0,1,0,0,0,0,0
5475,5475,1.01,60.7,58.0,6.52,6.49,3.95,8.97,4,0,0,1,0,0,0,0,0,0,0,0,0,1
5476,5476,1.01,63.9,54.0,6.31,6.37,4.05,8.63,2,0,0,1,0,0,0,0,0,0,0,1,0,0
5477,5477,0.61,61.8,59.0,5.48,5.4,3.36,7.92,4,0,1,0,0,0,0,0,0,0,0,0,1,0
5478,5478,0.34,61.7,56.0,4.53,4.48,2.78,6.64,5,0,0,1,0,0,0,0,0,0,0,1,0,0
5479,5479,0.4,60.0,57.0,4.83,4.74,2.87,6.942,4,0,0,1,0,0,0,0,0,0,1,0,0,0
5480,5480,1.21,62.7,61.0,6.67,6.72,4.2,9.124,2,1,0,0,0,0,0,0,0,0,0,1,0,0
5481,5481,0.7,60.2,59.0,5.78,5.74,3.47,7.885,4,0,1,0,0,0,0,0,0,0,0,1,0,0
5482,5482,1.09,63.2,58.0,6.49,6.54,4.12,8.469,2,0,1,0,0,0,0,0,0,1,0,0,0,0
5483,5483,0.71,61.6,57.0,5.71,5.79,3.54,8.043,5,1,0,0,0,0,0,0,0,0,0,1,0,0
5484,5484,1.51,62.9,58.0,7.25,7.28,4.57,9.194,3,0,0,1,0,0,0,0,1,0,0,0,0,0
5485,5485,1.4,61.3,59.0,7.19,7.23,4.42,8.942,3,0,0,0,0,1,0,0,1,0,0,0,0,0
5486,5486,0.32,63.0,57.0,4.35,4.38,2.75,6.225,3,0,0,0,1,0,0,0,0,0,0,1,0,0
5487,5487,0.23,60.9,57.0,3.96,3.99,2.42,6.211,5,0,1,0,0,0,0,0,0,0,0,1,0,0
5488,5488,0.9,63.0,60.0,6.09,6.13,3.85,8.35,3,0,1,0,0,0,0,0,1,0,0,0,0,0
5489,5489,0.33,62.2,58.0,4.43,4.44,2.76,6.501,4,0,1,0,0,0,0,0,0,0,0,1,0,0
5490,5490,0.4,62.2,56.0,4.78,4.71,2.95,7.121,5,1,0,0,0,0,0,0,0,0,0,0,0,1
5491,5491,1.0,63.8,58.0,6.28,6.33,4.02,8.314,2,0,1,0,0,0,0,0,0,1,0,0,0,0
5492,5492,1.51,62.7,58.0,7.2,7.31,4.55,9.454,4,0,0,1,0,0,0,0,0,0,0,1,0,0
5493,5493,0.52,62.0,55.4,5.16,5.21,3.21,7.362,5,0,0,0,1,0,0,0,0,0,1,0,0,0
5494,5494,1.5,62.6,56.0,7.27,7.21,4.53,9.68,5,0,0,0,0,0,0,0,0,0,0,1,0,0
5495,5495,0.4,62.9,58.0,4.68,4.77,2.97,7.096,3,1,0,0,0,0,0,1,0,0,0,0,0,0
5496,5496,1.0,62.5,57.0,6.38,6.45,4.01,8.879,5,1,0,0,0,0,0,0,0,0,0,1,0,0
5497,5497,1.02,61.2,56.0,6.51,6.56,4.0,8.706,5,0,0,0,0,0,0,0,1,0,0,0,0,0
5498,5498,0.91,65.8,58.0,6.04,6.01,3.96,7.956,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5499,5499,0.71,62.1,56.0,5.69,5.75,3.55,8.148,5,0,1,0,0,0,0,0,0,0,1,0,0,0
5500,5500,0.51,61.6,56.0,5.12,5.14,3.16,7.467,5,0,0,1,0,0,0,0,0,0,0,0,0,1
5501,5501,1.02,61.3,59.0,6.45,6.51,3.97,8.822,3,0,1,0,0,0,0,0,0,0,1,0,0,0
5502,5502,0.34,62.1,57.0,4.52,4.46,2.79,7.76,5,0,0,0,0,0,0,1,0,0,0,0,0,0
5503,5503,0.53,62.2,56.0,5.19,5.16,3.22,7.579,5,0,0,0,0,0,0,0,0,0,0,1,0,0
5504,5504,0.31,61.9,56.0,4.37,4.35,2.7,7.033,5,1,0,0,0,0,0,1,0,0,0,0,0,0
5505,5505,0.3,61.9,56.0,4.3,4.32,2.67,6.163,5,0,1,0,0,0,0,0,1,0,0,0,0,0
5506,5506,1.08,62.7,57.0,6.53,6.57,4.11,8.619,5,0,1,0,0,0,0,0,1,0,0,0,0,0
5507,5507,1.51,59.9,58.0,7.53,7.46,4.49,9.156,4,0,1,0,0,0,0,0,0,1,0,0,0,0
5508,5508,0.36,63.1,55.0,4.54,4.59,2.88,6.497,2,0,0,0,0,0,0,0,1,0,0,0,0,0
5509,5509,1.71,62.6,55.0,7.58,7.65,4.77,9.124,3,0,0,0,0,0,1,0,0,0,0,1,0,0
5510,5510,0.31,62.2,54.0,4.35,4.37,2.71,5.841,5,0,0,0,0,0,1,0,0,1,0,0,0,0
5511,5511,0.71,61.6,59.0,5.7,5.76,3.53,7.752,3,0,1,0,0,0,0,0,0,1,0,0,0,0
5512,5512,1.01,64.2,60.0,6.35,6.32,4.07,8.728,2,0,0,0,0,0,0,0,0,0,0,1,0,0
5513,5513,0.36,60.3,56.0,4.65,4.61,2.79,6.746,5,0,0,0,0,0,0,0,1,0,0,0,0,0
5514,5514,0.63,62.0,57.0,5.47,5.49,3.4,7.224,5,0,0,0,0,1,0,0,1,0,0,0,0,0
5515,5515,1.0,63.7,58.0,6.31,6.35,4.03,8.388,3,0,0,0,1,0,0,0,0,1,0,0,0,0
5516,5516,0.54,62.1,54.0,5.24,5.26,3.26,6.963,5,0,0,0,0,1,0,0,1,0,0,0,0,0
5517,5517,1.55,60.4,57.0,7.52,7.54,4.55,9.053,5,0,0,0,0,0,1,0,0,0,1,0,0,0
5518,5518,0.53,62.6,56.0,5.14,5.18,3.23,7.527,5,0,0,0,0,0,0,0,0,0,0,1,0,0
5519,5519,1.0,60.1,62.0,6.46,6.48,3.89,8.636,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5520,5520,0.3,62.5,59.0,4.26,4.29,2.67,6.528,3,0,0,0,1,0,0,0,0,0,0,0,1,0
5521,5521,0.51,62.0,56.0,5.11,5.18,3.19,7.203,5,0,0,1,0,0,0,0,0,0,0,1,0,0
5522,5522,0.57,59.9,54.6,5.43,5.46,3.26,7.398,3,0,0,1,0,0,0,0,0,0,0,1,0,0
5523,5523,0.55,61.2,54.0,5.35,5.3,3.26,8.017,5,0,1,0,0,0,0,0,0,0,0,0,1,0
5524,5524,1.6,61.4,57.0,7.59,7.53,4.64,9.448,5,0,0,0,1,0,0,0,0,0,1,0,0,0
5525,5525,0.31,61.1,56.0,4.37,4.4,2.68,6.882,5,0,1,0,0,0,0,0,0,0,0,0,1,0
5526,5526,0.44,60.9,57.0,4.92,4.9,2.99,6.974,5,0,0,0,1,0,0,0,1,0,0,0,0,0
5527,5527,0.34,61.3,58.0,4.53,4.51,2.77,6.64,4,0,0,1,0,0,0,0,0,0,0,1,0,0
5528,5528,1.01,62.9,60.0,6.35,6.46,4.03,8.468,3,0,0,0,0,0,0,0,0,1,0,0,0,0
5529,5529,0.57,64.1,55.0,5.28,5.27,3.38,7.386,2,0,0,1,0,0,0,0,0,0,0,1,0,0
5530,5530,0.33,63.7,56.0,4.36,4.4,2.79,6.361,2,0,0,0,0,1,0,0,0,0,0,0,0,1
5531,5531,0.4,63.4,54.4,4.68,4.73,2.99,6.717,2,0,1,0,0,0,0,0,0,0,0,1,0,0
5532,5532,0.42,61.5,56.0,4.85,4.87,2.99,7.109,5,0,1,0,0,0,0,0,0,0,0,0,1,0
5533,5533,0.7,63.1,54.0,5.64,5.68,3.57,7.587,5,0,0,0,1,0,0,0,0,1,0,0,0,0
5534,5534,0.7,61.6,63.0,5.59,5.68,3.47,7.475,2,0,0,0,0,1,0,0,1,0,0,0,0,0
5535,5535,0.32,61.2,55.0,4.41,4.42,2.7,6.793,5,1,0,0,0,0,0,0,0,0,0,0,1,0
5536,5536,0.7,58.3,60.0,5.83,5.8,3.39,7.864,4,0,0,0,1,0,0,0,0,0,0,0,1,0
5537,5537,0.87,62.1,58.0,6.08,6.13,3.79,8.34,4,0,0,0,0,0,0,0,1,0,0,0,0,0
5538,5538,1.04,62.4,54.0,6.46,6.53,4.05,8.381,3,0,1,0,0,0,0,0,0,1,0,0,0,0
5539,5539,0.71,60.5,56.0,5.77,5.73,3.47,7.946,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5540,5540,0.73,60.7,61.0,5.79,5.75,3.5,8.074,4,0,1,0,0,0,0,0,0,0,1,0,0,0
5541,5541,1.7,60.4,58.0,7.73,7.67,4.65,9.303,5,0,0,0,0,1,0,0,1,0,0,0,0,0
5542,5542,2.06,62.3,57.0,8.2,8.12,5.09,9.577,5,0,0,0,0,1,0,0,0,1,0,0,0,0
5543,5543,0.24,61.8,56.0,3.97,4.02,2.47,6.314,5,0,1,0,0,0,0,0,0,0,0,0,0,1
5544,5544,1.7,61.7,56.0,7.64,7.72,4.74,9.329,5,0,0,0,0,1,0,0,0,0,0,1,0,0
5545,5545,1.01,62.0,54.0,6.41,6.49,4.0,8.617,5,0,1,0,0,0,0,0,1,0,0,0,0,0
5546,5546,0.38,61.2,56.0,4.63,4.68,2.85,6.477,5,0,0,0,1,0,0,0,1,0,0,0,0,0
5547,5547,1.01,59.5,57.0,6.56,6.62,3.92,8.619,3,1,0,0,0,0,0,0,1,0,0,0,0,0
5548,5548,1.08,63.7,57.0,6.54,6.49,4.15,8.464,2,1,0,0,0,0,0,0,0,1,0,0,0,0
5549,5549,1.28,60.8,60.0,7.03,6.98,4.26,9.41,4,1,0,0,0,0,0,0,0,0,1,0,0,0
5550,5550,2.51,59.5,65.0,8.87,8.74,5.24,9.565,2,0,0,1,0,0,0,0,0,1,0,0,0,0
5551,5551,0.37,61.0,56.0,4.62,4.66,2.83,6.603,5,1,0,0,0,0,0,0,0,0,0,1,0,0
5552,5552,1.01,62.7,57.0,6.43,6.37,4.01,8.298,5,0,1,0,0,0,0,0,0,1,0,0,0,0
5553,5553,1.1,63.4,56.0,6.56,6.54,4.15,8.31,3,0,0,1,0,0,0,0,0,1,0,0,0,0
5554,5554,0.4,61.3,56.0,4.73,4.76,2.91,6.553,5,0,0,1,0,0,0,0,1,0,0,0,0,0
5555,5555,2.01,61.6,61.0,8.14,8.07,4.99,9.752,4,0,0,0,1,0,0,0,0,0,0,1,0,0
5556,5556,0.31,62.0,58.0,4.3,4.35,2.68,6.347,4,0,0,0,0,0,0,0,1,0,0,0,0,0
5557,5557,0.92,62.2,55.0,6.25,6.19,3.87,8.132,5,0,1,0,0,0,0,0,1,0,0,0,0,0
5558,5558,0.4,63.0,59.0,4.64,4.69,2.94,6.433,3,0,0,0,0,0,0,0,0,1,0,0,0,0
5559,5559,0.36,62.8,55.0,4.52,4.55,2.85,6.676,3,0,0,0,0,0,0,0,0,0,1,0,0,0
5560,5560,1.01,61.9,58.0,6.38,6.44,3.97,8.88,3,0,0,1,0,0,0,0,0,0,0,0,0,1
5561,5561,0.43,61.0,57.0,4.87,4.84,2.96,6.875,4,0,1,0,0,0,0,0,0,0,0,1,0,0
5562,5562,1.0,65.5,54.0,6.3,6.22,4.1,8.503,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5563,5563,1.01,60.5,59.0,6.51,6.54,3.95,8.846,3,0,1,0,0,0,0,0,0,0,0,1,0,0
5564,5564,2.02,61.7,57.0,8.15,8.1,5.01,9.756,5,0,0,1,0,0,0,0,0,1,0,0,0,0
5565,5565,0.33,61.8,54.0,4.47,4.49,2.77,6.731,5,0,0,0,1,0,0,1,0,0,0,0,0,0
5566,5566,1.01,61.6,59.0,6.39,6.43,3.95,8.793,4,0,1,0,0,0,0,0,0,0,0,1,0,0
5567,5567,0.3,62.0,59.0,4.27,4.34,2.67,6.365,3,0,0,0,1,0,0,0,0,0,0,0,0,1
5568,5568,1.23,63.6,59.0,6.76,6.85,4.33,8.671,2,0,0,0,0,1,0,0,0,0,1,0,0,0
5569,5569,0.3,62.0,56.0,4.34,4.3,2.68,6.564,5,0,0,0,0,0,0,0,1,0,0,0,0,0
5570,5570,1.5,61.9,57.0,7.38,7.31,4.55,9.599,4,1,0,0,0,0,0,0,0,0,0,1,0,0
5571,5571,0.57,63.5,56.0,5.28,5.25,3.34,7.242,3,0,1,0,0,0,0,0,0,1,0,0,0,0
5572,5572,1.01,62.6,54.0,6.4,6.45,4.02,8.352,5,0,0,0,0,1,0,0,0,0,0,1,0,0
5573,5573,0.31,61.1,56.0,4.35,4.39,2.67,6.14,5,0,0,0,1,0,0,0,1,0,0,0,0,0
5574,5574,0.35,61.6,55.1,4.54,4.58,2.81,6.648,5,1,0,0,0,0,0,0,0,0,1,0,0,0
5575,5575,1.39,62.7,58.0,7.11,6.99,4.42,8.915,4,1,0,0,0,0,0,0,0,1,0,0,0,0
5576,5576,0.3,63.6,57.0,4.26,4.23,2.7,6.654,2,0,0,1,0,0,0,0,0,0,1,0,0,0
5577,5577,0.59,62.2,55.0,5.39,5.42,3.36,7.353,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5578,5578,0.4,61.6,57.0,4.73,4.75,2.92,6.996,5,1,0,0,0,0,0,0,0,0,0,1,0,0
5579,5579,1.51,64.0,60.0,7.1,7.19,4.57,9.102,2,0,0,0,0,1,0,0,0,0,1,0,0,0
5580,5580,0.41,62.8,58.0,4.73,4.69,2.96,6.707,4,1,0,0,0,0,0,0,0,1,0,0,0,0
5581,5581,1.19,61.7,56.0,6.83,6.78,4.2,8.476,5,0,0,0,1,0,0,0,0,1,0,0,0,0
5582,5582,1.08,62.4,58.0,6.56,6.49,4.07,8.566,4,0,0,0,1,0,0,0,0,0,0,1,0,0
5583,5583,0.3,61.5,57.0,4.32,4.36,2.66,6.263,3,0,0,0,1,0,0,0,0,0,0,0,0,1
5584,5584,0.55,59.8,61.0,5.29,5.32,3.17,7.435,2,1,0,0,0,0,0,0,0,0,0,1,0,0
5585,5585,0.3,63.3,56.0,4.3,4.26,2.71,6.654,3,0,0,1,0,0,0,0,0,0,1,0,0,0
5586,5586,0.97,58.9,58.0,6.51,6.47,3.82,8.299,4,0,1,0,0,0,0,0,0,1,0,0,0,0
5587,5587,0.74,61.9,57.0,5.79,5.81,3.59,8.147,5,0,1,0,0,0,0,0,0,0,0,1,0,0
5588,5588,0.3,63.2,56.0,4.29,4.25,2.7,6.515,3,0,0,0,1,0,0,0,0,0,1,0,0,0
5589,5589,0.74,63.8,58.0,5.72,5.76,3.66,7.763,3,0,0,0,0,1,0,0,1,0,0,0,0,0
5590,5590,0.31,62.6,57.0,4.29,4.33,2.7,6.561,3,0,0,1,0,0,0,0,0,0,0,0,0,1
5591,5591,0.97,61.3,57.0,6.37,6.41,3.92,8.361,5,0,0,0,0,0,1,0,0,0,1,0,0,0
5592,5592,0.54,61.1,56.0,5.23,5.28,3.21,7.436,5,0,0,0,1,0,0,0,0,0,0,0,0,1
5593,5593,1.34,62.0,55.0,7.06,7.03,4.37,8.586,5,0,0,1,0,0,0,0,0,1,0,0,0,0
5594,5594,0.31,62.6,53.0,4.35,4.41,2.74,6.532,5,0,0,0,1,0,0,0,0,0,0,0,1,0
5595,5595,0.9,61.0,59.0,6.29,6.17,3.8,8.277,4,0,0,1,0,0,0,0,1,0,0,0,0,0
5596,5596,0.72,62.6,57.0,5.72,5.68,3.57,7.91,5,0,1,0,0,0,0,0,0,0,0,1,0,0
5597,5597,0.61,62.2,54.0,5.43,5.45,3.38,7.818,5,1,0,0,0,0,0,0,0,0,1,0,0,0
5598,5598,0.87,61.5,57.0,6.12,6.15,3.77,8.539,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5599,5599,0.3,61.5,58.0,4.28,4.31,2.64,6.461,3,1,0,0,0,0,0,0,0,0,0,1,0,0
5600,5600,0.95,62.3,60.0,6.3,6.26,3.91,8.451,4,0,1,0,0,0,0,0,1,0,0,0,0,0
5601,5601,0.75,63.4,57.0,5.77,5.75,3.65,7.9,3,1,0,0,0,0,0,0,1,0,0,0,0,0
5602,5602,1.52,61.7,55.0,7.39,7.32,4.54,9.223,3,0,0,0,0,1,0,0,0,0,0,1,0,0
5603,5603,0.9,62.6,57.0,6.13,6.2,3.86,8.245,5,1,0,0,0,0,0,0,0,1,0,0,0,0
5604,5604,0.71,62.5,57.0,5.7,5.73,3.57,8.038,5,0,0,1,0,0,0,0,0,0,0,0,0,1
5605,5605,0.34,61.4,55.0,4.5,4.52,2.77,6.023,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5606,5606,0.33,61.4,58.0,4.44,4.49,2.74,6.256,3,0,0,0,1,0,0,0,0,0,0,1,0,0
5607,5607,1.01,61.9,59.0,6.35,6.44,3.96,8.912,3,0,0,0,0,0,0,0,0,0,0,1,0,0
5608,5608,0.32,62.9,56.0,4.4,4.38,2.76,6.56,5,0,0,0,0,0,0,0,1,0,0,0,0,0
5609,5609,0.41,62.6,55.0,4.76,4.8,2.99,6.526,5,0,0,0,0,0,0,0,0,1,0,0,0,0
5610,5610,1.1,62.0,59.0,6.56,6.6,4.08,8.811,3,0,1,0,0,0,0,0,0,0,0,1,0,0
5611,5611,1.02,58.3,59.0,6.61,6.57,3.84,8.106,4,0,0,0,1,0,0,0,0,1,0,0,0,0
5612,5612,0.81,60.0,59.0,6.03,5.97,3.62,7.76,4,0,0,0,1,0,0,0,0,1,0,0,0,0
5613,5613,0.94,62.1,56.0,6.21,6.25,3.87,8.339,5,0,0,0,0,0,0,0,0,1,0,0,0,0
5614,5614,0.9,61.0,56.0,6.23,6.29,3.82,8.298,5,0,0,0,1,0,0,0,0,1,0,0,0,0
5615,5615,0.33,61.1,56.0,4.5,4.54,2.76,6.29,5,0,0,0,1,0,0,0,0,0,0,1,0,0
5616,5616,0.5,63.4,57.0,5.09,5.04,3.21,7.472,3,0,0,0,0,0,0,0,0,0,0,1,0,0
5617,5617,0.28,61.5,56.0,4.22,4.24,2.6,6.373,5,0,0,1,0,0,0,0,0,0,0,0,0,1
5618,5618,0.41,59.8,57.0,4.86,4.81,2.89,6.868,5,0,0,1,0,0,0,0,0,0,1,0,0,0
5619,5619,0.7,60.6,64.0,5.77,5.62,3.45,7.9,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5620,5620,1.01,63.4,56.0,6.35,6.37,4.03,8.692,2,1,0,0,0,0,0,0,0,0,0,1,0,0
5621,5621,0.58,63.0,56.0,5.35,5.28,3.35,7.792,5,0,0,0,0,0,0,0,0,0,0,0,0,1
5622,5622,0.36,59.5,56.0,4.68,4.73,2.8,6.755,3,0,0,1,0,0,0,0,0,0,0,0,0,1
5623,5623,1.31,60.3,62.0,7.12,7.04,4.26,8.41,4,0,0,0,0,0,1,0,1,0,0,0,0,0
5624,5624,0.5,62.2,57.0,5.1,5.13,3.18,7.38,5,1,0,0,0,0,0,0,0,0,1,0,0,0
5625,5625,0.39,59.5,58.0,4.77,4.74,2.83,7.026,4,1,0,0,0,0,0,0,0,0,0,0,0,1
5626,5626,0.5,62.3,57.0,5.03,5.12,3.16,7.198,3,0,0,0,1,0,0,0,0,0,0,1,0,0
5627,5627,0.72,61.4,56.0,5.75,5.79,3.55,8.154,5,0,0,1,0,0,0,0,0,0,1,0,0,0
5628,5628,2.0,61.1,59.0,8.07,8.11,4.94,9.541,5,0,0,0,0,1,0,0,0,1,0,0,0,0
5629,5629,0.3,61.3,58.0,4.29,4.33,2.64,6.405,4,0,0,1,0,0,0,0,0,0,1,0,0,0
5630,5630,1.2,62.2,56.0,6.75,6.73,4.19,8.551,5,0,0,0,0,1,0,0,1,0,0,0,0,0
5631,5631,0.29,60.9,57.0,4.32,4.29,2.62,6.755,5,0,1,0,0,0,0,0,0,0,0,0,1,0
5632,5632,0.42,62.7,56.0,4.77,4.74,2.98,7.006,5,0,0,1,0,0,0,0,0,0,0,0,0,1
5633,5633,0.54,62.2,56.0,5.19,5.23,3.24,7.401,5,0,0,1,0,0,0,0,0,0,1,0,0,0
5634,5634,0.27,61.9,55.0,4.14,4.16,2.57,6.207,5,0,0,0,1,0,0,0,0,0,0,0,0,1
5635,5635,0.52,62.9,56.0,5.12,5.08,3.21,7.162,5,1,0,0,0,0,0,0,0,1,0,0,0,0
5636,5636,0.32,60.4,61.0,4.39,4.42,2.66,6.261,3,1,0,0,0,0,0,0,1,0,0,0,0,0
5637,5637,0.26,62.2,55.0,4.09,4.11,2.55,6.301,5,0,0,0,1,0,0,0,0,0,0,0,1,0
5638,5638,0.31,60.5,57.0,4.4,4.36,2.65,6.26,5,0,0,1,0,0,0,0,0,1,0,0,0,0
5639,5639,0.85,62.0,54.0,6.08,6.11,3.78,8.034,5,0,0,1,0,0,0,0,1,0,0,0,0,0
5640,5640,0.59,62.0,53.0,5.38,5.43,3.35,7.261,5,0,1,0,0,0,0,0,1,0,0,0,0,0
5641,5641,1.21,62.7,57.0,6.77,6.72,4.23,8.387,4,0,0,0,0,0,1,0,1,0,0,0,0,0
5642,5642,0.33,61.9,57.0,4.44,4.41,2.74,6.75,5,0,0,0,1,0,0,0,0,0,0,0,0,1
5643,5643,1.01,63.3,54.0,6.34,6.42,4.04,8.176,2,0,0,0,0,0,1,0,0,0,0,1,0,0
5644,5644,2.33,62.4,57.0,8.52,8.47,5.31,9.621,5,0,0,0,0,1,0,0,0,0,0,1,0,0
5645,5645,0.91,65.7,56.0,6.1,6.05,3.99,8.32,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5646,5646,0.52,61.3,56.0,5.14,5.2,3.17,7.28,5,0,1,0,0,0,0,0,0,0,0,1,0,0
5647,5647,0.31,61.3,57.0,4.34,4.37,2.67,6.818,5,0,1,0,0,0,0,1,0,0,0,0,0,0
5648,5648,1.0,61.9,60.0,6.39,6.31,3.93,8.564,4,0,0,1,0,0,0,0,0,0,1,0,0,0
5649,5649,0.44,63.2,59.0,4.85,4.8,3.05,6.778,3,1,0,0,0,0,0,0,0,1,0,0,0,0
5650,5650,1.5,62.6,57.0,7.27,7.34,4.57,9.6,5,0,1,0,0,0,0,0,0,0,0,1,0,0
5651,5651,0.34,62.2,55.0,4.45,4.49,2.78,6.39,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5652,5652,1.07,62.1,55.0,6.55,6.59,4.08,8.135,5,0,0,0,1,0,0,0,0,0,0,0,0,0
5653,5653,0.58,61.8,56.0,5.34,5.37,3.31,7.701,5,0,0,0,0,0,0,0,0,0,1,0,0,0
5654,5654,0.52,59.2,60.0,5.29,5.21,3.11,7.022,4,0,0,1,0,0,0,0,0,1,0,0,0,0
5655,5655,1.01,64.2,55.0,6.38,6.34,4.08,8.484,2,0,0,0,1,0,0,0,0,0,0,1,0,0
5656,5656,1.04,62.0,59.0,6.49,6.47,4.02,8.208,4,0,0,0,0,0,1,0,0,1,0,0,0,0
5657,5657,1.01,59.6,61.0,6.47,6.52,3.87,8.431,3,0,0,1,0,0,0,0,1,0,0,0,0,0
